1,"리니지M","NCSOFT Corporation","com.ncsoft.lineagem19"
2,"검은사막 모바일","PEARL ABYSS","com.pearlabyss.blackdesertm"
3,"리니지2 레볼루션","Netmarble","com.netmarble.lineageII"
4,"에픽세븐","Smilegate Megaport","com.stove.epic7.google"
5,"뮤오리진2","Webzen Inc.","com.webzen.muorigin2.google"
6,"모두의마블 : 지구대혁명 for kakao","Netmarble","com.cjenm.ModooMarbleKakao"
7,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)","NEOWIZ corp","com.neowiz.games.poker"
8,"소녀전선","X.D. Global","kr.txwy.and.snqx"
9,"페이트/그랜드 오더","Netmarble","com.netmarble.fgok"
10,"왕이되는자 - 독창적인 고품격 벼슬길 승진 SRPG, 모바일 게임의 선구자","CHUANG COOL ENTERTAINMENT","com.szckhd.jwgly.azkr"
11,"리니지M(12)","NCSOFT Corporation","com.ncsoft.lineagem"
12,"세븐나이츠 for Kakao","Netmarble","com.cjenm.sknights"
13,"버닝: 매지컬소드","Eyougame Inc.","com.eyougame.burning"
14,"클래시 오브 클랜","Supercell","com.supercell.clashofclans"
15,"FIFA ONLINE 4 M by EA SPORTS™","NEXON Company","com.nexon.fo4m"
16,"라그나로크M : 영원한 사랑","GRAVITY Co., Ltd.","com.gravity.rom.aos"
17,"서머너즈 워: 천공의 아레나","Com2uS","com.com2us.smon.normal.freefull.google.kr.android.common"
18,"삼국지M","Efun Company","com.efunkr.qy.google"
19,"클래시 로얄","Supercell","com.supercell.clashroyale"
20,"러브앤프로듀서","Paper Games","com.papegames.evol.kr.release"
21,"로드 모바일: 제국의 전쟁 - MMORPG","IGG.COM","com.igg.android.lordsmobile"
22,"파이널 판타지 XV: 새로운 제국 [Final Fantasy XV]","Epic Action LLC","com.epicactiononline.ffxv.ane"
23,"이카루스M","Wemade Service","com.wemadesvc.icarusm"
24,"DRAGON BALL Z 폭렬격전","BANDAI NAMCO Entertainment Inc.","com.bandainamcogames.dbzdokkanww"
25,"한게임 포커","NHN Entertainment Corp.","com.nhnent.Qpoker"
26,"운명의 사랑:궁","WISH INTERACTIVE TECHNOLOGY LIMITED","com.GF.apcgkrkr.hwyad.google"
27,"위 베어 베어스 더 퍼즐 for kakao","SUNDAYTOZ, INC","com.sundaytoz.kakao.wbb"
28,"액스(AxE)","NEXON Company","com.nexon.axe"
29,"배틀그라운드","PUBG CORPORATION","com.pubg.krmobile"
30,"카이저","NEXON Company","com.nexon.kaiserad"
31,"컴투스프로야구2018","Com2uS","com.com2us.probaseball3d.normal.freefull.google.global.android.common"
32,"이사만루2018","Netmarble","com.netmarble.full2016"
33,"피쉬아일랜드: 정령의 항로","NHN PixelCube Corp.","com.nhnpixelcube.fishislandII"
34,"쿠키런: 오븐브레이크","Devsisters Corporation","com.devsisters.gb"
35,"총기시대 (Guns of Glory)","DIANDIAN INTERACTIVE HOLDING","com.diandian.gog"
36,"글로리","GAMELAND(HK)CO.,LIMITED","com.ulugames.honors.google"
37,"오버히트","NEXON Company","com.nexon.overhit"
38,"이터널 라이트","GaeaMobile","com.gaeamobile.kr.gmdl"
39,"애니팡3 for kakao","SUNDAYTOZ, INC","com.sundaytoz.kakao.anipang3.service"
40,"MARVEL 퓨처파이트","Netmarble","com.netmarble.mherosgb"
41,"킹스레이드","Vespa Inc.","com.vespainteractive.KingsRaid"
42,"반지","ENP GAMES Co., Ltd.","com.ENP.therings.kr.googleplay"
43,"메이플스토리M","NEXON Company","com.nexon.nsc.maplem"
44,"프렌즈팝콘 for kakao","Kakao Games Corp.","com.kakaogames.friendsKing"
45,"브롤 로드 - 3D방치형 RPG","PopFox","com.popfox.bzkr"
46,"쿠키워즈 (by 쿠키런)","Devsisters Corporation","com.devsisters.crcw"
47,"원피스 트레저 크루즈","BANDAI NAMCO Entertainment Inc.","com.bandainamcoent.onepiecetresurecruisekr"
48,"레이븐: SIGN","Netmarble","com.netmarble.rav"
49,"짐의강산","JD GAMES","com.jedigames.p20.googleplay"
50,"야망","Skylinegames","com.skylinematrix.ggplay.snkr"
51,"넷마블 포커 - 바카라, 7포커, 로우바둑이, 뉴포커","Four Ones INC.","com.netmarble.mpoker"
52,"풍신","GAMELAND(HK)CO.,LIMITED","com.ulugames.euros.google"
53,"진삼국영웅전","Gamepub","com.gamepub.tks.g"
54,"붕괴3rd","miHoYo Limited","com.miHoYo.bh3korea"
55,"몬스터 길들이기 for kakao","Netmarble","com.cjenm.monster"
