1,"리니지M","NCSOFT Corporation","com.ncsoft.lineagem19"
2,"블레이드&amp;소울 레볼루션","Netmarble","com.netmarble.bnsmkr"
3,"검은사막 모바일","PEARL ABYSS","com.pearlabyss.blackdesertm"
4,"리니지2 레볼루션","Netmarble","com.netmarble.lineageII"
5,"스피릿위시","NEXON Company","com.nexon.spw"
6,"신명","Trigirls Studio","com.indie.jzx.kr"
7,"뮤오리진2","Webzen Inc.","com.webzen.muorigin2.google"
8,"왕이되는자 - 독창적인 고품격 벼슬길 승진 SRPG, 모바일 게임의 선구자","CHUANG COOL ENTERTAINMENT","com.szckhd.jwgly.azkr"
9,"브롤스타즈","Supercell","com.supercell.brawlstars"
10,"오크: 전쟁의 서막","Efun Company","kr.com.efun.kok.google"
11,"십이지천M","엔토리","com.ntori.tsm"
12,"마피아 시티","YottaGames","com.yottagames.mafiawar"
13,"배틀그라운드","PUBG CORPORATION","com.pubg.krmobile"
14,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)","NEOWIZ corp","com.neowiz.games.poker"
15,"모두의마블","Netmarble","com.cjenm.ModooMarbleKakao"
16,"검은강호","9Splay","com.nsplay.ghkr.android"
17,"세븐나이츠","Netmarble","com.cjenm.sknights"
18,"로드 모바일: 제국의 전쟁 - MMORPG","IGG.COM","com.igg.android.lordsmobile"
19,"다크에덴M","Entermate","com.entermate.darkeden"
20,"FIFA ONLINE 4 M by EA SPORTS™","NEXON Company","com.nexon.fo4m"
21,"크루세이더 퀘스트","NHN Entertainment Corp.","com.nhnent.SKQUEST"
22,"서머너즈 워: 천공의 아레나","Com2uS","com.com2us.smon.normal.freefull.google.kr.android.common"
23,"삼국지M","Efun Company","com.efunkr.qy.google"
24,"페이트/그랜드 오더","Netmarble","com.netmarble.fgok"
25,"미르의전설2 리부트","Gamepub","com.gamepub.mir18.g"
26,"라스트 쉘터 (Last Shelter: Survival)","IM30 TECHNOLOGY LIMITED","com.more.dayzsurvival.gp"
27,"데일리 판타지","RastarGames","com.guanghuan.czjykr"
28,"넷마블 포커 - 바카라, 7포커, 로우바둑이, 뉴포커","Four Ones INC.","com.netmarble.mpoker"
29,"에픽세븐","Smilegate Megaport","com.stove.epic7.google"
30,"클래시 로얄","Supercell","com.supercell.clashroyale"
31,"위 베어 베어스 더 퍼즐","SUNDAYTOZ, INC","com.sundaytoz.kakao.wbb"
32,"총기시대 (Guns of Glory)","DIANDIAN INTERACTIVE HOLDING","com.diandian.gog"
33,"한게임 포커","NHN Entertainment Corp.","com.nhnent.Qpoker"
34,"Pokémon GO","Niantic, Inc.","com.nianticlabs.pokemongo"
35,"MARVEL 퓨처파이트","Netmarble","com.netmarble.mherosgb"
36,"파이널 판타지 XV: 새로운 제국 [Final Fantasy XV]","Epic Action LLC","com.epicactiononline.ffxv.ane"
